comment,label
Thank you so much sir teaching very good to understand,2
I loved the way you speak and teach..,2
Srinivas. You teach as if it is so easy and simple. Thanks a lot sir.,2
I LOVE YOUR EXPLANATION SIR,2
Your teaching Skill is too good,2
U are saying in easy way sir,2
your courses sir really are very precious ...thanks a million for it,2
You are the best language teacher on internet,2
Nice to watching your tutorial videos sir.,2
Its very helpfull us. who wants to learn diffrent kinds if languages...THANKS A LOTS SIRâ˜…,2
Teaching is said be one of the noblest profession and sir your are true example to it thank you.,2
"Dear respected sir., According to my idea ,you are the best teacher for c language. Thank you sir.",2
You are good teacher sir,2
awesome sir your teaching style is very good,2
HATS OFF SIR! I'M SUBSCRIBING TO YOUR CHANNEL BEING A CSE STUDENT.,2
Very nice sirðŸ‘ðŸ‘,2
your Genies ....,2
GR 8 job sir warm regardsðŸ™ðŸ™,2
Nice teaching skill....best way of teaching to understand the new learner...thank you sir....,2
"Srinivas Sir, thankyou so much. Your videos of C language are awesome. Easy to understand. Your teaching skill is superbðŸ‘ŒðŸ‘ŒðŸ‘Œ Please continue the good work. Highly appreciated ðŸ™ðŸ™ðŸ™",2
good but very slow,2
Thnxs sir I am seriously proud of you,2
nice,2
sir your explanation is very good. I can understand all you taught in that video i fill really good .,2
your teaching skill is awesome ðŸ‘ðŸ‘Œ,2
it was very useful for my study...thank you sir,2
Thank you very much sir....,2
"sir, you are awesome...",2
Very good tutor!,2
thank u very very nice,2
salute#sir...,2
Awesome teaching sir god bless you,2
Thqqq soooooooooooo much sir,2
u are boss . i totally understand,2
Thank you so much Sir .. You are so knowledgeable .. Please continue teaching ..,2
Thnx alot,2
Tq sir,2
Obaid Al Jabry : I had difficulties to understand computer language but now am starting to understand. You are good instructor and I will continue following you. Thank you very much sir.,2
Very well explained,2
Nicee sir tq very much,2
very nice. superb explanation,2
very nice sir,2
Your language is so easy to understand thank you for this knowledge full video,2
Thank u very very very much sir... Seriously I am thanking u alot... For this video...,2
explaining in a simple english which makes it easy to understand upload more videos,2
i am very happy to say that explaining in english every childrens even all can understood,2
Very nicely explained for a beginner in computers. Very good teacher. Thank you so much.,2
good classes,2
very easy to understand with good examples thank u sir,2
explianing in a very normal way(that is in simple english) makes easy to learn,2
nice videos,2
Thanks,2
Thank You sir..!!,2
I was really confused about the concepts of OOPs such as polymorphism and inheritance. I am very satisfied with the information and examples this Java Programming course has provided me on the topics.,2
Nice!,2
thanks for doing such an amazing work,2
This program really is useful and impressive. It is like the itteacheritfreelance.hk which teachs the java and programming skill.,2
thanks for basics and step by step understanding of installation process,2
"I have enrolled in a number of courses of OOPs, but now I have got the right one. It touches all the concepts of OOPs using java in a well detailed manner. It has the best information on introduction of the topic.",2
Nice video series,2
Thank you so much for this video..,2
Thanks!. I took course on java recently late lasty ear and am r learning it,2
BROTHER THANKS FOR PROGRAMMING VIDEOS,2
BEST,2
thanks for shearing knowledge thanks https://www.youtube.com/watch?v=gS2DNJ2-wJM&t=8s this is new program,2
Nice tutorials thank you.,2
thank you so much,2
wow sir,2
Nice video,2
"Thank you so much for this video, it just got me one step closer to finishing a college assignment",2
Very Impressive... A lot have been done with the Video,2
"sir its amazing video , we can go through JAVA Tutorial in Hindi from #NurserytoVarsity",2
Thank u for the tutorials!,2
Thank ou! I am reviewing this now as I took a class on it,2
Better,2
thanks sir,2
Great work sir,2
"https://bit.ly/2KuD2As I think this is the best video today. Thanks for taking your own time to discuss this topic, I feel happy about that curiosity has increased to learn more about this topic. Keep sharing your information regularly for my future reference.",2
Hello World Java: Best and easy explain. Don't trust me. Try WatchingðŸ™‚ðŸ™‚ðŸ™‚https://youtu.be/h9o0d41_Ql0,2
thanku sir,2
thank you sir i have successfully installed the java in my laptop,2
Very nice sir. You have understood very well,2
Very very nice,2
Wow ..very nicely describe java ....thnx....I also feel something about it...http://bit.ly/2jIAdg7,2
i like your video http://www.ctaceducation.com,2
excellent tutorial. Thank you very much and keep up the good work.,2
Nice,2
"nice one sir, it is simple and easy to understand, thanks ðŸ‘ðŸ™‚",2
"nyc one sir, it is simple and easy to understand, thanks ðŸ‘ðŸ™‚",2
"i like your video and your way of teaching ""Good""",2
"Thank you. But i had to reboot the system for the ""javac"" command prompt check to work (that you mentioned 12.07)! Neverthless, it works and thats all that matters. looking forward to learning!",2
very nice video https://www.programmingshortcut.co.in/p/java-programming_89.html,2
Superb and Nice explanation Sir. ðŸ‘ŒðŸ‘ðŸ‘,2
Hello Hitesh...really it was nice videos,2
thanks,2
Nice video really helpful,2
wonderfull,2
thanks for your tutorial. I like your videos...... thank you so much :),2
This is a great java tutorial series. Also that 1.5 speed advice was spot on. Check out this app learning java https://www.mediafire.com/file/b674hsb2jq873i2/Learn%20Java.apk,2
"Tnx for this video, I'm a newbie and I want to learn different types of language",2
This video upload series is my favourite i watch whenever i have some doubts in java,2
thank you sir for this video ..,2
Nice http://www.javatutorialcorner.com/,2
https://www.youtube.com/watch?v=WYqU9KVmj9U&t=17s this is best tutorail,2
"Amazing video dude, I learned a lot from all your videos.",2
"Thanks, was really helpful!!",2
17 lac views..cannot believe it!,2
thanks sir,2
man u r so loud....keep it up,2
Your vedios are very helpful me in learning java,2
The Best tutorial for Beginners. I was truly searching for a lesson like this.,2
nice,2
You guys are the best love that,2
thanks,2
Very useful,2
"I am beginner makes the experience so much better good :), Any basic java program url or link?",2
"Wow,very clear and helping.Good job there.",2
Thank you so much! I was stuck on this forever.,2
Very very very helpful...I wish I can be taught this way in class,2
"This tutorial is very useful, thank you!",2
thanks for you tutos there are verry helpfull.,2
I can't thank you enough you are great.. I wish I had found this earlier ðŸ˜‡ thanks again,2
Thanks man ! Very helpfull,2
hey mate im Joel from Melbourne. im actually from India. thank you so much for these vids very very helpful to brush my basics back again. I would like to talk to you agassijoel09@gmail.com is my email or let me know yours will send a msg. thanks once again for awesome work a d effort very very helpful :),2
nice video lecture,2
thanks so much!,2
I am a beginner and its really helpful :),2
Fan of programming knowledge.If i have to check out anything i first come here.And there is never going anywhereelse,2
This video is absolutely phenomenon and unmistakably remarkable. #Brilliant,2
Nice video. Thanks for providing this video.it is very useful.you may also refer- http://www.s4techno.com/blog/2016/08/26/1963/,2
Best for beginnersðŸ‘ I really like it,2
You have explained very nicely!! thax!! :),2
Tthax sir its very beneficial for me.,2
thank you for your help.,2
thanks dude,2
thank you so much this is very useful!,2
Thank you so much I have been trying to figure how to fix java in computer for the past 1 week thank you so much and this method is definitely not outdated its the same just a little minor changes very minor.Anyways thank you so much,2
Danke. Very Good Tutorial.,2
Nice tutorial liked it..,2
"thanks, more 1 subscrible speaking from brazil.",2
Good. Thanks for sharing your knowledge to the world C: Greeting from Ecuador :D,2
"Thanks alot sir, your channel helps me alot to keep better programming... keep it up",2
thx>> I am install it >> and run like U >> I will follow all UR video ... thx2,2
Great! From today on wards i'll start seeing your tutorial video +1 Subs and +1 Like :),2
its very interesting ..u r teaching properly in each and every types ...hope u will upload more,2
Good job sir you are doing great job .......,2
tanx for de tutorials....vry helpfull...:),2
"Really appreciate your work, It's the best tutorial I foundÂ for beginners. Thanks a ton :-)",2
Thanks very much for taking the time to put up this free beginners tutorial. I found it very easy to follow your step by step instruction. Thank you!,2
"Finally, I can Start Learning. Thank You So Much",2
Thank you for creating a free structured program on data science. I was confused &amp; scared looking at the number of online courses available today. I wasn&#39;t getting the right guidance. All my doubts got cleared in this video. If it wasn&#39;t for you I would have been cheated by paid online course providers. You are my saviorðŸ˜ƒ,2
